IMAGE_ID,PUBLISHER_ID,PUBLISHER_NAME,ITEM_NUMBER,ITEM_NAME,ARTIST,MAX_WIDTH,MAX_HEIGHT,ORIENTATION,IMAGE_TYPE,AVAILABLE,LOWRES,THUMB,KEYWORD,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5
103242,58,Assaf Frank Photography,AF20100524-041,Multi coloured Poppies and buds,"Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20100524-Poppies-041_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20100524-Poppies-041_thumb.jpg,Beauty in Nature|Bloom|Blossom|Close-Up|Flower Buds|Flower Head|Flowers|Fragility|Horizontal|Medium Group Of Objects|Multi Coloured|Natural|Nature|Newness|Petals|Poppies|Poppy|Side View|Spring|Studio Shot|,Floral,Nature,Seasons,,
103244,58,Assaf Frank Photography,AF20100525-232C01,Five Poppies,"Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20100525-Poppies-232C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20100525-Poppies-232C01_thumb.jpg,5|Beauty in Nature|Bloom|Blossom|Close-Up|Five Objects|Flower|Flower Head|Flowers|Fresh|Freshness|High Angle View|Horizontal|Natural|Nature|Newness|Petals|Poppies|Poppy|Red|Studio Shot|Vertical|White Background|,Floral,Nature,,,
103516,58,Assaf Frank Photography,AF20131116-338EC01,"Cab on brooklyn bridge, Manhattan, New York","Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20131116-New-York-338EC01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20131116-New-York-338EC01_thumb.jpg,Architecture|Bridge|Brooklyn Bridge|Built Structure|Cab|Car|City|Cityscape|Daytime|East River|Iron|Manhattan|New York|River|Road|Skyline|Skyscrapers|Steel Cable|Street|Suspension Bridge|Taxi|Transportation|Transporter Bridge|Vehicle|,Nature,Architecture,Places,Transportation,Cityscape
103599,58,Assaf Frank Photography,AF20131121-2222C01,"Pedestrian walkway on Brooklyn bridge, New York","Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20131121-New-York-2222C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20131121-New-York-2222C01_thumb.jpg,Architecture|Bridge|Brooklyn Bridge|Built Structure|City|Cityscape|Elevated Walkway|Manhattan|New York|Pedestrian Walkway|Sky|Skyline|Steel Cable|,Architecture,Places,Cityscape,,
103630,58,Assaf Frank Photography,AF20140218-008C01,"Millennium Wheel in city of London, UK","Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20140218-London-008C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20140218-London-008C01_thumb.jpg,Black and White|Buildings|City|Cityscape|London|London Eye|Millennium Wheel|Trees|UK|,European,Nature,Architecture,Black & White,Cityscape
103851,58,Assaf Frank Photography,AF20141114-1324C01,"Spiral staircase at the Vatican museum, Rome, Italy","Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20141114-Rome-1324C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20141114-Rome-1324C01_thumb.jpg,Architecture|Black and White|City|Double|Inside|Interior|Italy|Museum|Rome|Spiral|Staircase|Stairs|Steps|Steps And Staircases|Vatican|Vatican City|,European,Architecture,Religion,Black & White,Cityscape
103910,58,Assaf Frank Photography,AF20150303-428-PanoPC02,Blackpool sea shore with jetty,"Frank, Assaf",73,31,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150303-Blackpool-428-PanoPC02_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150303-Blackpool-428-PanoPC02_thumb.jpg,Architecture|Beach|Beauty in Nature|Black and White|Blackpool|Bridge|Coast|Jetty|Nature|Panorama|Peir|Sea|Sea Shore|Seascape|Sky|Water|Wide Angle View|,Coastal,Nature,Architecture,Black & White,
104025,58,Assaf Frank Photography,AF20150627-044C02,"Colorful umbrellas on promenade near Tower bridge, London, UK","Frank, Assaf",27,27,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150627-London-044C02_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150627-London-044C02_thumb.jpg,Blue|Bridge|City|Cityscape|Colorful|London|Promenade|Red|Sidewalk|Sky|Spot Colour|Tower Bridge|UK|Umbrella|White|,European,Architecture,Cityscape,,
104027,58,Assaf Frank Photography,AF20150627-057C02,"Colorful umbrellas on promenade near Tower bridge, London, UK","Frank, Assaf",27,27,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150627-London-057C02_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150627-London-057C02_thumb.jpg,Blue|Bridge|City|Cityscape|Colorful|London|Promenade|Red|Sidewalk|Sky|Tower Bridge|UK|Umbrella|White|,European,Architecture,Cityscape,,
104035,58,Assaf Frank Photography,AF20150627-265C01,"Tower bridge in London, UK","Frank, Assaf",36,27,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150627-London-265C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150627-London-265C01_thumb.jpg,Architecture|Bridge|City|Cityscape|London|Sky|Tower Bridge|Travel Location|UK|,European,Architecture,Cityscape,,
104038,58,Assaf Frank Photography,AF20150627-344C01,"Colorful umbrellas on Tower bridge, London, UK","Frank, Assaf",25,34,Vertical,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150627-London-344C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150627-London-344C01_thumb.jpg,Architecture|Blue|Bridge|City|Cityscape|Colorful|London|Multi Colored|Red|Road|Sky|Spot Colour|Street|Tower Bridge|UK|Umbrellas|White|,European,Architecture,Cityscape,,
104052,58,Assaf Frank Photography,AF20150718-005C03,"Street lamp on Westminster Bridge with London Eye in background, London, UK","Frank, Assaf",27,27,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150718-London-005C03_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150718-London-005C03_thumb.jpg,City|Cityscape|Ferris Wheel|Lamp|London|London Eye|Millennium Wheel|River|River Thames|Sky|Spot Colour|Street Lamp|Street Light|Thames river|UK|Water|Westminster Bridge|,European,Nature,Architecture,Cityscape,Leisure
104067,58,Assaf Frank Photography,AF20150731-038XPC01,"Underground sign with Big Ben, London, UK, FTBR-1810","Frank, Assaf",27,27,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150731-London-038XPC01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150731-London-038XPC01_thumb.jpg,Big Ben|Building|City|Cityscape|Clock tower|Houses of Parliament|London|Metro Sign|Sign Post|Sky|Spot Colour|Subway|Tower|UK|Underground|Underground Sign|Westminster|,European,Signs,Architecture,Transportation,Cityscape
104122,58,Assaf Frank Photography,AF20151006-Spot-1,"Collage of famous places in London city, UK","Frank, Assaf",36,36,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20151006-London-Spot-1_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20151006-London-Spot-1_thumb.jpg,Balloons|Big Ben|Bunch Of Flowers|Bunch of Roses|City|Cityscape|Collage|Colorful|Dog|Famous|London|Love|Romance|Romantic|Sky|Spot Colour|Teddy Bears|Tower Bridge|UK|Umbrellas|Valentine|Westminster|Westminster Abby|Westminster Bridge|,Animals,European,Floral,Cityscape,Collage
104180,58,Assaf Frank Photography,AF20160116-168,Chrysler Building in New York city,"Frank, Assaf",51,51,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20160116-New-York-168_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20160116-New-York-168_thumb.jpg,Architecture|Architecture And Buildings|Black and White|Buildings|Chrysler Building|City|Cityscape|Direction Sign|Downtown|High Angle View|Manhattan|New York|Road Sign|Sky|Skyline|Skyscraper|USA|,Signs,Architecture,Places,Black & White,Cityscape
104182,58,Assaf Frank Photography,AF20160116-178PC01,"Cab on New York city street, FTBR-1840","Frank, Assaf",51,68,Vertical,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20160116-New-York-178PC01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20160116-New-York-178PC01_thumb.jpg,Architecture|Architecture And Buildings|Buildings|Cab|Car|Chrysler Building|City|Cityscape|Downtown|Manhattan|New York|Skyline|Skyscraper|Spot Colour|Street|Taxi|Telephone Booth|Umbrella|USA|Vehicle|Yellow|,Architecture,Places,Transportation,Cityscape,
104185,58,Assaf Frank Photography,AF20160116-218PC01,"New York city scape with Chrysler Building, FTBR-1841","Frank, Assaf",51,68,Vertical,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20160116-New-York-218PC01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20160116-New-York-218PC01_thumb.jpg,Architecture|Architecture And Buildings|Buildings|Cab|Car|Chrysler Building|City|Cityscape|Downtown|Manhattan|New York|One Person|Road|Sidewalk|Skyline|Skyscraper|Spot Colour|Street|Taxi|Tourist|Umbrella|USA|Walking|Yellow|,Architecture,Places,Transportation,Cityscape,
104194,58,Assaf Frank Photography,AF20160116-288C01,"Manhattan bridge from a street, New York","Frank, Assaf",51,51,Square,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20160116-New-York-288C01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20160116-New-York-288C01_thumb.jpg,Alley|Architecture|Architecture And Buildings|Black and White|Bridge|Brooklyn|Building Exterior|City|Cityscape|Dumbo|Manhattan|Manhattan Bridge|New York|Street|Suspension Bridge|Travel Locations|,Architecture,Places,Black & White,Cityscape,
104413,58,Assaf Frank Photography,AF20150307-1452-PanoC01,"Forth Bridge and Queensferry, Scotland","Frank, Assaf",76,22,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/58/58_AF20150307-Forth-Bridge-1452-PanoC01_lowres.jpg,http://www.podexchange.com/dsi/thumbs/58/58_AF20150307-Forth-Bridge-1452-PanoC01_thumb.jpg,Architecture|Black and White|Edinburgh|Forth Bridge|North Queensferry|Scotland,Photography,Architecture,Places,Black & White,
104544,32,PI Creative Art,ZY025-A,The Grey I,"Hoop, Fiona",59,47,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_ZY025-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_ZY025-A_thumb.jpg,,Abstract,,,,
104545,32,PI Creative Art,LE038-A,New York II,"Mravyan, Valeria",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_LE038-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_LE038-A_thumb.jpg,,Abstract,Cityscape,,,
104546,32,PI Creative Art,LE037-A,New York I,"Mravyan, Valeria",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_LE037-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_LE037-A_thumb.jpg,,Abstract,Cityscape,,,
105567,32,PI Creative Art,HW076-A,Foreshore,"Hartson-Weddie, Ryan",72,30,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_HW076-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_HW076-A_thumb.jpg,,Coastal,Photography,Architecture,Black & White,
105595,52,Art In Motion,276VIL1136,Abstract Cocktail Party 4,"Villarreal Villarreal, Gabriela",61,46,Horizontal ,0,1,http://www.podexchange.com/dsi/lowres/52/52_276VIL1136_lowres.jpg,http://www.podexchange.com/dsi/thumbs/52/52_276VIL1136_thumb.jpg,Abstract|pastel|patterns,Abstract,Patterns,,,
105964,51,Roaring Brook Art,RB8626TS,Indigo Poppies I,Tre Sorelle Studios,32,80,Vertical,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB8626TS_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB8626TS_thumb.jpg,Floral Flowers poppy blue,Floral,,,,
105965,51,Roaring Brook Art,RB8627TS,Indigo Poppies II,Tre Sorelle Studios,32,80,Vertical,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB8627TS_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB8627TS_thumb.jpg,Floral Flowers poppy blue,Floral,,,,
105979,51,Roaring Brook Art,RB10181VM,Spice Floral Panel I,"Milan, Vittorio",32,80,Vertical,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB10181VM_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB10181VM_thumb.jpg,panel Floral traditional Red yellow coral,Floral,,,,
105980,51,Roaring Brook Art,RB10182VM,Spice Floral Panel II,"Milan, Vittorio",32,80,Vertical,0,1,http://www.podexchange.com/dsi/lowres/51/51_RB10182VM_lowres.jpg,http://www.podexchange.com/dsi/thumbs/51/51_RB10182VM_thumb.jpg,panel Floral traditional Red yellow coral,Floral,,,,
107334,33,Image Conscious,IN13501_3,Enigmatic Shore,PhotoINC Studio,16,16,Square,1,1,http://www.podexchange.com/dsi/lowres/33/33_IN13501_3_lowres.jpg,http://www.podexchange.com/dsi/thumbs/33/33_IN13501_3_thumb.jpg,Coastal|Photography|Beaches,Coastal,Photography,,,
107351,33,Image Conscious,IN13501_1,Tide Swirl,PhotoINC Studio,16,16,Square,1,1,http://www.podexchange.com/dsi/lowres/33/33_IN13501_1_lowres.jpg,http://www.podexchange.com/dsi/thumbs/33/33_IN13501_1_thumb.jpg,Coastal|Photography|Beaches|Ocean,Coastal,Photography,,,
107352,33,Image Conscious,IN30832,Urban Reflection,PhotoINC Studio,28,28,Square,1,1,http://www.podexchange.com/dsi/lowres/33/33_IN30832_lowres.jpg,http://www.podexchange.com/dsi/thumbs/33/33_IN30832_thumb.jpg,Landscapes|Photography|Cars|Fashion|Street Scenes|Cityscapes|Transportation,Fashion,Landscape,Photography,Cityscape,Street Scene
107353,33,Image Conscious,IN30833,Yellow Taxi Reflection,PhotoINC Studio,28,28,Square,1,1,http://www.podexchange.com/dsi/lowres/33/33_IN30833_lowres.jpg,http://www.podexchange.com/dsi/thumbs/33/33_IN30833_thumb.jpg,Photography|Cars|Cityscapes,Photography,Transportation,Cityscape,,
107556,32,PI Creative Art,ED005-A,Society Serenity Tea Cup II,Evelia Designs,53,53,Square,1,1,http://www.podexchange.com/dsi/lowres/32/32_ED005-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_ED005-A_thumb.jpg,,Floral,Still-Life,Cuisine,,
107607,32,PI Creative Art,PS043-A,Golden Landscape,"Pearce, Allison",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PS043-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PS043-A_thumb.jpg,,Landscape,,,,
107660,32,PI Creative Art,RF014-A,Odeon I,"Reeves, Tom",37,37,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_RF014-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_RF014-A_thumb.jpg,,Abstract,,,,
107661,32,PI Creative Art,RF015-A,Odeon II,"Reeves, Tom",37,37,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_RF015-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_RF015-A_thumb.jpg,,Abstract,,,,
107662,32,PI Creative Art,RF016-A,Odeon III,"Reeves, Tom",37,37,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_RF016-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_RF016-A_thumb.jpg,,Abstract,,,,
107663,32,PI Creative Art,RF017-A,Odeon IV,"Reeves, Tom",37,37,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_RF017-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_RF017-A_thumb.jpg,,Abstract,,,,
107708,32,PI Creative Art,SE243-A,Caribou,"Selkirk, Edward",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_SE243-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_SE243-A_thumb.jpg,,Wildlife,,,,
107750,32,PI Creative Art,SE292-A,Hexagon III,"Selkirk, Edward",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_SE292-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_SE292-A_thumb.jpg,,Abstract,,,,
107751,32,PI Creative Art,SE293-A,Hexagon IV,"Selkirk, Edward",36,36,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_SE293-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_SE293-A_thumb.jpg,,Abstract,,,,
107761,32,PI Creative Art,WL101-A,Wing I,"Wilson, Aimee",48,32,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_WL101-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_WL101-A_thumb.jpg,,Abstract,,,,
108063,65,Penny Lane,DD838,Spring Blooms I,Dee Dee,36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/65/65_DD838_lowres.jpg,http://www.podexchange.com/dsi/thumbs/65/65_DD838_thumb.jpg,,Floral,,,,
108064,65,Penny Lane,DD839,Spring Blooms II,Dee Dee,36,48,Vertical,0,1,http://www.podexchange.com/dsi/lowres/65/65_DD839_lowres.jpg,http://www.podexchange.com/dsi/thumbs/65/65_DD839_thumb.jpg,,Floral,,,,
108070,32,PI Creative Art,MW025-A,Ocean Light I,"Woods, Maya",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_MW025-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_MW025-A_thumb.jpg,,Abstract,,,,
108071,32,PI Creative Art,MW026-A,Ocean Light II,"Woods, Maya",48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_MW026-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_MW026-A_thumb.jpg,,Abstract,,,,
108079,32,PI Creative Art,LC002-A,Midnight Waltz II,"Mirabelli, Lori",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_LC002-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_LC002-A_thumb.jpg,,Abstract,,,,
108081,32,PI Creative Art,OR210-A,New York Local,"Orlov, Irena",43,65,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_OR210-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_OR210-A_thumb.jpg,,Cityscape,,,,
108085,32,PI Creative Art,RFV11,Pursuit,"Reeves, Tom",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_RFV11_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_RFV11_thumb.jpg,,Abstract,,,,
117659,32,PI Creative Art,IX001-A,Scarborough Jetty,"Barber, Ian",48,48,Square,1,1,http://www.podexchange.com/dsi/lowres/32/32_IX001-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_IX001-A_thumb.jpg,,Photography,,,,
117661,32,PI Creative Art,BC011-A,Whispers of Land and Sky,"Hove, Beth Ten",60,60,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_BC011-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_BC011-A_thumb.jpg,,Abstract,,,,
117662,32,PI Creative Art,BC012-A,Deeper Meaning,"Hove, Beth Ten",60,60,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_BC012-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_BC012-A_thumb.jpg,,Abstract,,,,
117663,32,PI Creative Art,LC004-A,Shall We Dance,"Mirabelli, Lori",46,61,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_LC004-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_LC004-A_thumb.jpg,,Abstract,,,,
117753,49,Selected Artworks,1AU3494,Lullaby to the Sun,"Munson, Anne",53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1AU3494_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1AU3494_thumb.jpg,,Abstract,Contemporary,Decorative,,
117802,49,Selected Artworks,1NW3378,Softly Swaying II,"Whatmore, Nel",60,60,Square,0,1,http://www.podexchange.com/dsi/lowres/49/49_1NW3378_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_1NW3378_thumb.jpg,,Floral,Contemporary,Decorative,,
117830,49,Selected Artworks,2AI3607,Barcelona,"Aprile, Alessio",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_2AI3607_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2AI3607_thumb.jpg,,Abstract,Contemporary,Decorative,,
117892,49,Selected Artworks,2CS3501,Cieli ed oceani,"Censini, Giuliano",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_2CS3501_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2CS3501_thumb.jpg,,Abstract,Contemporary,Decorative,,
117893,49,Selected Artworks,2CS3502,Sogni di giada,"Censini, Giuliano",75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_2CS3502_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2CS3502_thumb.jpg,,Abstract,Contemporary,Decorative,,
117961,49,Selected Artworks,2NW3394,A Healthy Obsession II,"Whatmore, Nel",42,84,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_2NW3394_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2NW3394_thumb.jpg,,Floral,Contemporary,Decorative,,
117962,49,Selected Artworks,2NW3395,A Healthy Obsession III,"Whatmore, Nel",42,84,Vertical,0,1,http://www.podexchange.com/dsi/lowres/49/49_2NW3395_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_2NW3395_thumb.jpg,,Floral,Contemporary,Decorative,,
118079,49,Selected Artworks,3CS3505,Attimo fuggente,"Censini, Giuliano",61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS3505_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS3505_thumb.jpg,,Abstract,Contemporary,Decorative,,
118080,49,Selected Artworks,3CS3506,Di vino e sole,"Censini, Giuliano",61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3CS3506_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3CS3506_thumb.jpg,,Abstract,Contemporary,Decorative,,
118152,49,Selected Artworks,3MV3469,Fiori di magnolia,"Mavaracchio, Cristina",61,46,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/49/49_3MV3469_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3MV3469_thumb.jpg,,Floral,Contemporary,Decorative,,
118177,49,Selected Artworks,3VR3196,"Urban View, NYC","Ratsenskiy, Vadim",61,46,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_3VR3196_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_3VR3196_thumb.jpg,,Photography,Architecture,Black & White,Cityscape,
118195,49,Selected Artworks,4AP3213,"Morning on Brooklyn Bridge, NYC",Anonymous,89,31,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4AP3213_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4AP3213_thumb.jpg,,Photography,Places,Black & White,Cityscape,
118248,49,Selected Artworks,4VR3191,"Manhattan and Brooklyn Bridge, NYC","Ratsenskiy, Vadim",92,30,Horizontal,1,1,http://www.podexchange.com/dsi/lowres/49/49_4VR3191_lowres.jpg,http://www.podexchange.com/dsi/thumbs/49/49_4VR3191_thumb.jpg,,Photography,Places,Black & White,Cityscape,
119039,29,CAP and Winn Devon,16607,Opal,"Heath, Crystal",65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/29/29_16607_lowres.jpg,http://www.podexchange.com/dsi/thumbs/29/29_16607_thumb.jpg,Flowers/Floral | Garden/Orchard | Contemporary,Floral,Nature,Contemporary,,
119451,32,PI Creative Art,PG275-A,Nature Collage II,PI Studio,65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG275-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG275-A_thumb.jpg,landscape,Landscape,,,,
119452,32,PI Creative Art,PG276-A,Waves,PI Studio,67,42,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG276-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG276-A_thumb.jpg,landscape,Landscape,,,,
119453,32,PI Creative Art,PG277-A,Gold Field,PI Studio,92,30,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG277-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG277-A_thumb.jpg,abstract|landscape,Landscape,,,,
119454,32,PI Creative Art,PG278-A,Pastoral Landscape,PI Studio,65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG278-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG278-A_thumb.jpg,abstract|landscape,Landscape,,,,
119455,32,PI Creative Art,PG279-A,Way to Go,PI Studio,65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG279-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG279-A_thumb.jpg,landscape,Landscape,,,,
119456,32,PI Creative Art,PG280-A,Yellow Landscape,PI Studio,65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG280-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG280-A_thumb.jpg,landscape,Landscape,,,,
119457,32,PI Creative Art,PG281-A,Water,PI Studio,65,43,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG281-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG281-A_thumb.jpg,landscape,Landscape,,,,
119458,32,PI Creative Art,PG282-A,Hive I,PI Studio,48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG282-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG282-A_thumb.jpg,abstract,Abstract,,,,
119459,32,PI Creative Art,PG283-A,Hive II,PI Studio,48,48,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG283-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG283-A_thumb.jpg,abstract,Abstract,,,,
119462,32,PI Creative Art,PG286-A,Black Gesture I,PI Studio,75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG286-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG286-A_thumb.jpg,abstract,Abstract,,,,
119463,32,PI Creative Art,PG287-A,Black Gesture II,PI Studio,75,37,Horizontal,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG287-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG287-A_thumb.jpg,abstract,Abstract,,,,
119471,32,PI Creative Art,PG295-A,Blue Geometric I,PI Studio,43,65,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG295-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG295-A_thumb.jpg,abstract,Abstract,,,,
119472,32,PI Creative Art,PG296-A,Blue Geometric II,PI Studio,43,65,Vertical,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG296-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG296-A_thumb.jpg,abstract,Abstract,,,,
119473,32,PI Creative Art,PG297-A,Swirl I ,PI Studio,53,53,Square,0,1,http://www.podexchange.com/dsi/lowres/32/32_PG297-A_lowres.jpg,http://www.podexchange.com/dsi/thumbs/32/32_PG297-A_thumb.jpg,abstract,Abstract,,,,
